circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load,hour,day_of_week,month,temperature,humidity,area_type,population_density,solar_capacity,solar_generation,renewable_type,renewable_percentage
VIKARABAD,VIKARABAD,PARGI,PUDUR,TURKA YENKE PALLY,DOMESTIC,1,261,207.0,10024,73.16,13,5,8,35.47714743663444,37.755512644301895,industrial,4834,23.480158590435597,22.118737717502267,solar,30.2333757757002
VIKARABAD,VIKARABAD,PARGI,PUDUR,YENKE PALLY,DOMESTIC,1,376,338.0,21262,162.08,11,2,4,35.67760435975764,39.83711227557942,rural,3150,67.02907069522259,61.036207498419664,solar,37.658074715214504
VIKARABAD,VIKARABAD,VIKARABAD,BANTWARAM,BANTARAM,DOMESTIC,1,970,799.0,45174,402.67,16,5,1,34.35207712249883,66.84698208890589,urban,5672,128.04131654763205,114.80454097076209,solar,28.510825482594203
VIKARABAD,VIKARABAD,VIKARABAD,BANTWARAM,BASWAPUR,DOMESTIC,1,318,269.0,13243,113.84,13,5,8,24.263675909454758,63.91956117655911,urban,8275,30.47716235152182,25.264396376075094,solar,22.192899135694915
VIKARABAD,VIKARABAD,VIKARABAD,BANTWARAM,BOPUNAARAM,DOMESTIC,1,435,358.0,15829,158.99,9,4,11,30.8693862574237,40.27304619094692,rural,4476,35.98532483772678,33.661187409860624,solar,21.171889684798177
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,THUMMAL PALLY,DOMESTIC,1,356,290.0,14174,103.03,23,2,7,25.80339163124832,47.68856868088778,urban,707,39.822926158573914,36.86598082597052,solar,35.781792512831714
VIKARABAD,VIKARABAD,VIKARABAD,MARPALLI,VERLA PALLY,DOMESTIC,1,365,290.0,14615,102.62,13,1,3,35.50195115577767,43.28878276629446,rural,5294,50.469203968175826,30.606974137775182,solar,29.825544862380802
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,AMREDI KALAN,DOMESTIC,1,353,313.0,16930,108.0,17,2,3,34.961856217502756,77.84741430516938,urban,6860,42.16734186830569,35.77661724415638,solar,33.12649744829294
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,AMREDI KHURD,DOMESTIC,1,315,295.0,14517,89.04,21,2,7,24.592951333489466,51.88867495811229,industrial,699,43.10125092515969,39.533428897356345,solar,44.39962814168502
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,BAAL REDDY GUDA,DOMESTIC,1,120,99.0,6208,41.24,8,1,2,32.82685443425483,54.35779793649178,rural,6369,19.110648970349207,16.677045895752606,solar,40.439005566810394
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,BURUGU PALLY,DOMESTIC,1,280,238.0,11869,85.43,16,4,5,21.168558046797376,69.89377241297348,rural,5642,21.080028621688214,10.719611838869795,solar,12.54783078411541
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD TOWN,DOMESTIC,1,681,627.0,53591,725.2,5,6,7,35.37096834136114,49.53283655403359,urban,3487,336.28441253882045,271.97112246701374,solar,37.50291264023907
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,INDIRA NAGAR,DOMESTIC,1,1,344.0,0,1.0,7,5,6,35.60404128757,52.66838182779506,rural,2528,0.2003272277345203,0.1287027906275831,solar,12.87027906275831
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,AKNA PUR/NBP,DOMESTIC,1,445,386.0,23544,123.48,12,2,10,26.94023821543164,77.87408207171808,rural,145,43.575135788491274,38.64695008733154,solar,31.298145519380903
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,ARAKATHALA,DOMESTIC,1,324,259.0,16501,110.24,17,2,7,36.1251309241883,77.671868846794,urban,6688,39.33532587752761,34.23182045442841,solar,31.052086769256544
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,ATHA PUR,DOMESTIC,1,137,113.0,4243,44.03,4,6,2,37.16595099747116,66.27421892783107,industrial,3601,18.406632434383646,10.20458788398841,solar,23.176443070607334
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,CHENCHAL PET,DOMESTIC,1,620,515.0,28209,178.22,5,1,7,23.801156089423586,63.53865291987268,urban,1017,76.06546506249796,50.729117564100676,solar,28.464323624789966
VIKARABAD,VIKARABAD,PARGI,KULKACHALA,BANDA ELKA CHERLA,DOMESTIC,1,1022,873.0,41630,312.83,20,3,2,27.017902066399003,40.860570425855244,urban,4772,84.30788803561681,80.11599134259808,solar,25.610072992551252
VIKARABAD,VIKARABAD,PARGI,KULKACHALA,BOM REDDY PALLY,DOMESTIC,1,236,200.0,9083,63.22,18,6,7,25.221613532591903,58.390984793988615,urban,9402,29.372534528205613,21.782928772540107,solar,34.45575573005395
VIKARABAD,VIKARABAD,PARGI,KULKACHALA,CHAPALAGUDEM,DOMESTIC,1,128,127.0,6302,43.46,3,2,8,27.487166597370873,46.46146973340704,rural,367,11.027262394503785,8.308280877155083,solar,19.117075189036083
VIKARABAD,VIKARABAD,PARGI,KULKACHALA,CHELLA PUR,DOMESTIC,1,287,244.0,9482,80.73,6,0,10,28.938083176307245,73.78507699624095,industrial,3764,39.43211384996717,23.735246328923296,solar,29.400775831689945
VIKARABAD,VIKARABAD,PARGI,KULKACHALA,CHERUMANDATI TANDA,DOMESTIC,1,122,104.0,3444,44.66,3,5,8,30.199374920940638,67.67638882345966,rural,9674,22.130734377214104,13.033281035049484,solar,29.183343114754777
VIKARABAD,VIKARABAD,PARGI,KULKACHALA,ETTHUGALVA THANDA,DOMESTIC,1,68,67.0,2493,17.72,10,5,5,20.702074039265177,52.660108565211786,urban,334,7.248203588221343,3.8667162038984646,solar,21.821197538930388
VIKARABAD,VIKARABAD,PARGI,KULKACHALA,GHAN PUR,DOMESTIC,1,271,241.0,10739,77.71,11,6,7,21.10332698237925,62.105671108647,rural,8368,30.66460682847649,16.555293934472886,solar,21.303942780173575
VIKARABAD,VIKARABAD,PARGI,KULKACHALA,GORRIGADDA TANDA,DOMESTIC,1,79,64.0,2216,30.4,13,4,11,33.10469266441409,55.26451513507251,industrial,3615,15.01033198947825,8.820577822096686,solar,29.015058625318048
VIKARABAD,VIKARABAD,VIKARABAD,BANTWARAM,MADHAVAPUR,DOMESTIC,1,108,82.0,4582,32.46,12,6,8,28.854827781086136,38.78618143166918,urban,3576,8.848623476646148,4.48631386770009,solar,13.82105319685795
VIKARABAD,VIKARABAD,VIKARABAD,BANTWARAM,MALA SOMARAM,DOMESTIC,1,244,204.0,8488,74.21,9,2,4,21.794752021319372,76.84625074561482,industrial,1900,29.149546073649415,29.069529119451975,solar,39.171983721131895
VIKARABAD,VIKARABAD,VIKARABAD,BANTWARAM,MANGOREPALLY,DOMESTIC,1,58,43.0,2409,17.86,17,1,2,27.7245982910912,83.89505399804486,urban,4826,5.748241446259469,4.12392710045874,solar,23.090297314998544
VIKARABAD,VIKARABAD,VIKARABAD,BANTWARAM,NAGARAM,DOMESTIC,1,96,84.0,4677,36.2,15,0,7,29.509897893113475,85.82078746447928,urban,9087,9.059881823325755,6.379332026058205,solar,17.62246416038178
VIKARABAD,VIKARABAD,VIKARABAD,BANTWARAM,NAGARAM TANDA,DOMESTIC,1,61,38.0,1016,13.22,4,6,1,32.711802060077325,77.35153439642178,urban,2554,3.150744809881593,2.4995457850251697,solar,18.90730548430537
VIKARABAD,VIKARABAD,VIKARABAD,BANTWARAM,NOORLAPUR,DOMESTIC,1,58,38.0,1111,14.84,7,1,12,22.36660129683206,79.2980810063248,industrial,5656,6.086068284010088,5.645564622906889,solar,38.042888294520814
VIKARABAD,VIKARABAD,VIKARABAD,BANTWARAM,ROMPALLY,DOMESTIC,1,521,416.0,22437,195.07,13,6,2,39.89608629134462,33.34349196958483,urban,8868,52.41438709418531,43.5912097637144,solar,22.34644474481694
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,CHAKRAM PALLY,DOMESTIC,1,293,256.0,17259,113.92,4,2,10,29.494110712114257,76.91346520527465,rural,3994,43.26783431129578,26.261798669276885,solar,23.052842933002886
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,CHANDRAYANA PALLI,DOMESTIC,1,289,261.0,12094,94.8,23,0,7,33.61581148267753,48.204809637142134,urban,2570,25.717802814693748,22.438660748478817,solar,23.66947336337428
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,CHIMALDARI,DOMESTIC,1,356,318.0,19815,158.88,7,4,12,38.16436344341756,38.269261576799835,urban,7990,53.407166671637164,30.442159583640088,solar,19.160473051132985
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,DEVARAM PALLY,DOMESTIC,1,338,282.0,16631,97.5,5,4,12,20.636467281428136,61.31381476329838,urban,5223,41.21318809674485,38.255808775805974,solar,39.23672694954459
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,DURGAM CHERVU,DOMESTIC,1,398,360.0,19318,106.12,15,6,10,32.027179563839745,64.22323312876404,rural,6250,38.0377850707044,32.95913077547279,solar,31.05835919286919
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,ENKATALA,DOMESTIC,1,1151,945.0,51975,356.41,3,4,1,30.807114829612395,59.08858916651217,rural,5632,164.4627244794275,159.27827608514,solar,44.689620404910066
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,CHITTI GADDA,DOMESTIC,1,648,559.0,32409,197.92,11,3,7,21.148136026126394,69.16705669751363,industrial,8915,70.8334653256914,66.41034723183051,solar,33.55413663693943
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,DATHA PUR,DOMESTIC,1,130,112.0,5482,49.31,10,1,5,33.86055489660451,72.85314786478182,urban,5706,12.735378224488736,8.997083024412504,solar,18.24596030097851
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,EK MAMIDI,DOMESTIC,1,722,614.0,36092,217.32,2,2,11,24.41564760964677,38.22679066458819,industrial,2923,101.95137166901299,96.55916050520533,solar,44.4317874586809
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,ETHIRAJ PALLY,DOMESTIC,1,178,157.0,9065,79.58,11,0,3,34.03763173523529,67.01544258310724,industrial,8748,25.893160986479376,23.430795340852224,solar,29.44307029511463
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,GANGEDA,DOMESTIC,1,392,334.0,22134,112.92,4,6,11,27.252583500740286,33.26711592876889,urban,4456,51.97012183352092,37.6069928108974,solar,33.30410273724531
VIKARABAD,VIKARABAD,PARGI,KULKACHALA,IPPAI PALLY,DOMESTIC,1,476,399.0,19394,142.42,5,6,2,35.4025240199618,56.92588454986287,urban,6818,38.412997627463625,32.55329456191723,solar,22.85724937643395
VIKARABAD,VIKARABAD,PARGI,KULKACHALA,K SAMUDRAM,DOMESTIC,1,408,323.0,10574,116.18,18,5,7,38.83522886480324,36.00297482885076,rural,5549,45.409029954031894,26.485914484664594,solar,22.7973097647311
VIKARABAD,VIKARABAD,PARGI,KULKACHALA,KAMANPALLY,DOMESTIC,1,273,244.0,9495,89.77,17,5,9,37.21025235904684,56.97693642715789,rural,5390,22.40505013606151,17.188345675323667,solar,19.147093322182986
VIKARABAD,VIKARABAD,PARGI,KULKACHALA,KULKACHERLA,DOMESTIC,1,1734,1468.0,97007,1407.57,15,1,9,29.651471415083712,40.52659197698654,industrial,942,315.323791263714,166.1158890597949,solar,11.801607668520566
VIKARABAD,VIKARABAD,PARGI,KULKACHALA,MUJAHID PUR & TANDAS,DOMESTIC,1,941,762.0,37157,286.7,22,2,10,24.50545808195811,74.06581651536158,urban,955,143.25505099078447,101.05923842370657,solar,35.24912397059874
VIKARABAD,VIKARABAD,VIKARABAD,BANTWARAM,SALBATHA PUR,DOMESTIC,1,374,288.0,13970,114.37,10,3,10,39.84847039456429,83.97484131126663,industrial,5995,23.235330352150626,18.914830155545705,solar,16.538279405041273
VIKARABAD,VIKARABAD,VIKARABAD,BANTWARAM,SULTHANPUR,DOMESTIC,1,158,146.0,6772,50.42,4,2,8,33.18997340807336,40.17240115520111,rural,6492,19.027201620681847,15.483253422316919,solar,30.708554982778498
VIKARABAD,VIKARABAD,VIKARABAD,BANTWARAM,TURMAMIDI,DOMESTIC,1,1060,861.0,46527,336.91,8,1,2,27.91905274943649,74.19937607669613,industrial,1253,68.73970573446084,47.099701552560155,solar,13.979906073598336
VIKARABAD,VIKARABAD,VIKARABAD,BANTWARAM,YACHARAM,DOMESTIC,1,111,96.0,5441,47.88,2,2,1,29.630474949584098,38.769306892259046,urban,9195,17.501082435028465,9.522010686666759,solar,19.88724036480108
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,ALLA PUR,DOMESTIC,1,121,95.0,3380,29.36,7,5,8,22.561105829303344,56.0231283537021,industrial,4495,6.752004052881837,5.539953312117162,solar,18.86905079058979
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,ALLI PUR,DOMESTIC,1,274,225.0,11046,71.08,5,5,2,30.10584059809291,67.53207934851288,industrial,7174,31.009421236727434,16.81827447477921,solar,23.66105018961622
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,GOVINDA PUR,DOMESTIC,1,226,190.0,10153,64.79,3,0,4,23.463290147327736,62.26357186354083,urban,4199,18.647343721353923,11.508434686970615,solar,17.762671225452404
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,IZRA CHITTAM PALLY,DOMESTIC,1,196,99.0,36,46.6,11,3,12,27.314909889481918,33.42910962708062,urban,6265,14.133905893313113,12.743703461594166,solar,27.347003136468167
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,KASLA BAD,DOMESTIC,1,157,114.0,5272,45.36,11,5,4,29.83533914484734,51.7587528890062,urban,308,12.505538762477848,8.98304549649333,solar,19.803892188036443
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,KYAASAARAM,DOMESTIC,1,464,390.0,16012,133.91,20,0,2,38.95597478279846,58.20967632351655,rural,3670,31.35878134700952,31.355201203695437,solar,23.415130463516867
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,LACHANAIK THANDA,DOMESTIC,1,122,114.0,5129,36.88,15,3,4,32.49386173516203,53.48387530262488,industrial,285,12.911721886004035,11.428521329935885,solar,30.98839840004307
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,MAKHTA THANDA,DOMESTIC,1,152,92.0,2340,34.12,9,5,7,27.437803621177874,69.92991342944717,industrial,8050,11.406381867242654,8.01395246533952,solar,23.48755118798218
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,MAL REDDY GUDA,DOMESTIC,1,125,102.0,3922,30.46,21,3,6,22.261785888314826,83.2903878195458,urban,1783,11.02132953365769,6.115854651681619,solar,20.078314680504327
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,MEKA VANAM PALLY,DOMESTIC,1,624,526.0,30251,210.3,13,2,10,34.94377176160697,70.05969428059073,urban,1410,81.54824878792218,58.27302872373248,solar,27.70947633082857
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,GUBBADI FATHEPUR,DOMESTIC,1,254,215.0,13249,71.55,12,0,6,29.337057905631546,65.39774661852474,rural,7509,16.212813927005627,9.21400829551729,solar,12.877719490590204
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,GULLLA GUDA,DOMESTIC,1,107,103.0,7153,31.02,8,3,4,21.363103113023445,38.94393560942296,urban,4520,10.052110194518582,8.493700474662004,solar,27.381368390270804
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,KADICHARLA,DOMESTIC,1,264,196.0,8717,67.94,6,6,2,33.13749239946971,50.93086891067985,rural,6977,25.665436676961562,14.180457562603808,solar,20.872030560205783
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,KESHAV PALLY,DOMESTIC,1,244,222.0,13263,65.33,11,3,5,27.002107640301766,62.8972358733243,rural,8473,19.399182759139762,18.849319505447774,solar,28.852471307894955
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,KOZZA VANAM PALLY,DOMESTIC,1,318,228.0,11158,80.55,4,2,11,28.077825623352368,86.04276690892172,rural,7966,20.735461381789865,14.40861556683855,solar,17.887790896137247
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,KUMMARI GUDA,DOMESTIC,1,104,96.0,4106,25.74,17,5,3,36.777076460475755,48.286916901245675,urban,4953,9.82985075323611,5.0754466356944,solar,19.71812989780264
VIKARABAD,VIKARABAD,PARGI,KULKACHALA,NAGAMMAGADDA TANDA,DOMESTIC,1,61,49.0,1720,24.24,3,5,3,22.746164788230384,50.27746922189594,industrial,7486,10.072329165185856,9.209143697838549,solar,37.991516905274544
VIKARABAD,VIKARABAD,PARGI,KULKACHALA,PEERAN PALLY,DOMESTIC,1,230,177.0,8072,70.44,1,6,4,26.807497412401123,65.37356779849931,urban,8721,29.94962433556275,20.23699401197405,solar,28.72940660416532
VIKARABAD,VIKARABAD,PARGI,KULKACHALA,PEERANPALLY TANDA,DOMESTIC,1,81,78.0,2869,37.74,2,1,11,27.273362926059633,83.98200522273483,industrial,4327,11.234631466455365,9.380618479196308,solar,24.855904820339976
VIKARABAD,VIKARABAD,PARGI,KULKACHALA,PUTTA PAHAD,DOMESTIC,1,509,416.0,20250,174.35,11,1,11,20.066587173123317,62.59198861045247,urban,4685,40.04642929952905,37.30981268187186,solar,21.399376358974397
VIKARABAD,VIKARABAD,PARGI,KULKACHALA,RAM REDDY PALLY,DOMESTIC,1,134,127.0,5999,41.61,2,5,5,36.9065783274246,40.46470012598769,rural,7463,19.751187448233132,10.456515798986052,solar,25.129814465239253
VIKARABAD,VIKARABAD,PARGI,KULKACHALA,RAMPUR & THANDAS,DOMESTIC,1,325,282.0,12181,97.14,3,6,11,36.70625136379127,34.528722673747836,industrial,394,39.47211328589843,20.04636877454857,solar,20.636574814235708
VIKARABAD,VIKARABAD,PARGI,KULKACHALA,SALVEED,DOMESTIC,1,339,301.0,11275,94.24,5,4,2,33.23672618017597,83.33957383807885,urban,1862,45.662498437229196,26.063548294788138,solar,27.656566526727648
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,AM PALLY,DOMESTIC,1,167,121.0,5985,51.96,11,4,6,37.978818496656025,70.19656496190227,urban,2439,12.66122164270935,7.821796912537483,solar,15.053496752381607
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,ANTHARAM,DOMESTIC,1,199,162.0,9648,48.34,18,6,6,25.457732166735536,43.23144103798747,industrial,3222,19.19947776246889,14.63116748364513,solar,30.267206213581154
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,BAACHAARAM,DOMESTIC,1,81,72.0,3365,22.0,9,3,8,24.41260561259154,73.47004219505835,rural,9309,5.695956478282126,5.584769723415258,solar,25.38531692461481
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,CHINTA KUNTA,DOMESTIC,1,279,229.0,9560,71.98,0,5,2,21.370416008310656,73.17459187479801,rural,8791,33.10578148210906,25.575142818730836,solar,35.53090138751158
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,DHARMA PUR,DOMESTIC,1,127,121.0,5001,34.08,16,1,8,31.840256252407414,76.3274696960273,industrial,2895,12.127665861694107,11.274499387844934,solar,33.08245125541354
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,DHARUR,DOMESTIC,1,1181,932.0,64674,689.84,15,3,8,29.92710910122709,83.53044783343054,urban,6663,248.20493803581675,148.87387334994617,solar,21.580927947052384
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,MOMIN PET,DOMESTIC,1,2666,2375.0,168192,1746.97,8,0,4,36.20792631386118,39.12193570076363,rural,7902,837.1823581450651,792.4300365751241,solar,45.36025441622489
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,MORANG PALLY,DOMESTIC,1,491,415.0,21300,129.92,20,6,7,29.625740750662207,87.4046537185202,urban,1481,37.83477465108925,32.435887638771575,solar,24.96604651999044
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,MV PALLY TANDA,DOMESTIC,1,43,39.0,2165,14.02,8,6,7,24.06472439590287,89.91134404800817,rural,4323,5.407559611958984,5.272030202219494,solar,37.603639102849456
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,NEW KOL KONDA,DOMESTIC,1,237,203.0,11436,70.38,22,1,1,36.191938349082335,30.86919261781935,urban,5522,17.12327683830763,16.03994877603615,solar,22.790492719573958
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,OLD KOL KONDA,DOMESTIC,1,211,203.0,10154,59.68,8,1,1,29.10909144265491,35.478218078615456,rural,6559,18.438326475953154,17.057845068734757,solar,28.5821800749577
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,PALLEGUTTA THANDA,DOMESTIC,1,38,9.0,129,10.74,11,1,8,39.11660441187314,56.037132826090314,urban,6184,2.7755078607480232,1.4892307703209229,solar,13.866208289766508
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,LINGAM PALLY,DOMESTIC,1,292,271.0,15157,89.2,22,6,11,30.689428348179543,32.065064667391,urban,8803,23.22707892997108,19.439513178255947,solar,21.793176208807115
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,MAADHAARAM,DOMESTIC,1,267,215.0,10956,71.52,8,4,1,22.33477868580527,74.09384556617286,rural,8681,28.488527003443153,18.625330064381025,solar,26.042128166080854
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,MADI REDDY PALLY,DOMESTIC,1,453,397.0,25099,136.06,14,2,3,37.020488881953824,69.04380729432243,rural,1034,38.90582091950903,24.47964112583924,solar,17.991798563750727
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,MAMDAN PALLY,DOMESTIC,1,263,237.0,11242,70.88,1,2,6,37.56820772250832,76.55141040801195,urban,4311,19.513918302385267,14.17858613661331,solar,20.00364861260343
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,MEENA PALLY KALAN,DOMESTIC,1,346,270.0,15183,92.98,10,6,8,28.908630840715077,89.90500364060617,industrial,2731,41.1346906408238,38.40497416106512,solar,41.30455384068092
VIKARABAD,VIKARABAD,PARGI,KULKACHALA,THIRUMALAPUR,DOMESTIC,1,579,477.0,21134,169.39,10,4,5,20.519860186865056,86.00498586154166,urban,1973,57.95595975814561,31.579776330256745,solar,18.643235332815838
VIKARABAD,VIKARABAD,PARGI,KULKACHALA,YARRAGOVIND TANDA,DOMESTIC,1,63,52.0,2321,16.22,7,5,5,20.59446939685513,47.99096076281265,industrial,1781,5.093049841574135,4.899966700437934,solar,30.209412456460754
VIKARABAD,VIKARABAD,PARGI,PARGI,BABAPUR,DOMESTIC,1,152,132.0,8131,52.42,22,5,4,27.02298506415181,53.78785753962099,rural,4013,23.303077380479063,21.6488034459607,solar,41.29874751232487
VIKARABAD,VIKARABAD,PARGI,PARGI,BARKAT PALLY,DOMESTIC,1,327,280.0,12518,108.35,5,6,4,34.324644401466266,76.55802814698467,industrial,7465,37.55547078901847,24.032972858141868,solar,22.180870196716075
VIKARABAD,VIKARABAD,PARGI,PARGI,BASI REDDY PALLY,DOMESTIC,1,240,210.0,10322,86.66,20,6,7,26.621036287001026,53.28909484636917,urban,2920,38.518880107847096,25.795289193159313,solar,29.766084921716264
VIKARABAD,VIKARABAD,PARGI,PARGI,BUS STOP & GUNJ ROAD,DOMESTIC,1,435,431.0,40839,410.91,19,4,6,20.154598454779805,71.91807517326959,rural,6352,121.44085001934337,63.80061792561134,solar,15.526664701664924
VIKARABAD,VIKARABAD,PARGI,PARGI,CHIGURAL PALLY,DOMESTIC,1,359,289.0,16983,123.13,6,4,8,36.9714205861626,85.11735603999725,rural,1210,60.15818596210841,52.02535979089715,solar,42.252383489724
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,DK TANDA(DARUR),DOMESTIC,1,94,59.0,3514,29.58,2,5,11,39.374648630896715,54.352659796033386,industrial,6108,14.11255069613407,8.26845589445597,solar,27.952859683759197
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,DORNAL,DOMESTIC,1,356,276.0,16369,88.12,7,2,6,26.927389102024655,63.63114100366212,rural,9616,39.39674247944158,25.516631941372427,solar,28.956686270281917
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,EBBANOOR,DOMESTIC,1,279,218.0,10913,80.7,17,3,11,21.46149445381192,80.4876559778412,industrial,8066,21.290830847115913,14.88191296607179,solar,18.441032176049305
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,GADDAMIDIGANGARAM,DOMESTIC,1,232,210.0,9720,65.88,16,4,10,25.828234380470942,58.66019534850824,urban,9974,27.554273830236173,19.37883547572557,solar,29.415354395454724
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,GATTE PALLY,DOMESTIC,1,240,175.0,7087,63.46,10,3,7,35.980115512944565,47.34789488850818,rural,5703,28.257655119226303,25.453827033894033,solar,40.110033145121385
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,GODUMA GUDA,DOMESTIC,1,233,206.0,12175,75.98,1,3,10,30.84517214952307,45.49014167867145,urban,8582,23.479032652001425,17.550445089214442,solar,23.098769530421745
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,GURU DOTLA,DOMESTIC,1,341,260.0,9968,97.18,20,0,10,27.67971278757917,34.31302898149954,industrial,5347,23.5275359893903,12.418390656245691,solar,12.778751447052572
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,RALLA GUD PALLY,DOMESTIC,1,132,77.0,3643,34.22,23,2,5,26.68453800755768,49.821746303867656,industrial,6048,9.612178351335539,7.692341453847416,solar,22.479080811944527
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,RAM NATH GUD PALLY,DOMESTIC,1,164,143.0,6398,40.72,18,6,6,22.30789842852479,71.1515533951592,urban,4012,15.297789452318009,9.995647547862974,solar,24.547268044850135
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,RAVAL PALLY,DOMESTIC,1,90,83.0,4302,26.92,6,3,1,26.790275162076256,33.530493322130035,industrial,1947,7.41733560705147,4.969112046030351,solar,18.45881146370858
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,SYED ALI PUR,DOMESTIC,1,150,131.0,4212,43.9,17,6,3,29.402168726123108,46.457471080834196,industrial,3973,17.493789003627903,10.554607971289697,solar,24.042387178336437
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,TEKULA PALLY,DOMESTIC,1,751,648.0,36402,221.36,7,6,12,33.46282131669501,36.69609758543912,urban,2871,70.29503075434526,39.07436837343632,solar,17.651955354823055
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,VELCHAL,DOMESTIC,1,419,346.0,17992,107.55,13,2,8,25.241567093080484,54.26868215787221,urban,7997,28.788574340718103,18.081900295622813,solar,16.81255257612535
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,MOOLA MADA,DOMESTIC,1,158,143.0,8860,54.02,6,2,3,37.94757761952605,35.603406134101654,rural,8226,20.740312728944275,19.463163431129384,solar,36.029550964697115
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,MUBARAK PUR,DOMESTIC,1,435,378.0,23811,130.7,20,0,1,29.69599460723022,74.76305355299445,rural,1806,29.032513992169974,27.170733538941548,solar,20.788625507988947
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,MYDHAP KHAN GUDA,DOMESTIC,1,159,147.0,15945,58.24,3,6,3,28.103225203555365,85.68146127641556,urban,1060,22.56511944756131,21.9452738061485,solar,37.68075859572201
